Bit_length,beta,gamma
56,-0.5458729558359573,0.797688681111945
56,-0.5655777070631423,0.7886080586585736
56,0.503851337556743,-0.5659371307876367
56,-0.5986127287552199,0.7822879960949364
56,-0.4487148421203992,0.7260185882095244
56,-0.5269480907477178,0.8323381875455338
56,-0.5195756869991135,0.6666339006072316
57,-0.47646274811866407,0.7953186406132849
57,0.4029726890394156,-0.4548364769603484
57,-0.4748209092019788,0.6501120390280773
57,-0.4722071961479338,0.7164226106365509
57,-0.4828606975668635,0.7035239674803847
57,-0.50475185338468,0.6372463420762655
57,0.5057569664304874,-0.6240632918748948
57,-0.469327116882543,0.5470519207858417
57,-0.6100669643404665,0.7656773960726989
57,-0.463639433282822,0.6609189622778358
58,-0.47810124481127886,0.7620963380454094
58,-0.5123410277076496,0.7354969675576443
58,-0.5312580157721327,0.7355716888443069
58,-0.42709369286812116,0.6746496501947239
58,-0.5404343733980146,0.7207237854556316
58,-0.6818091089134727,0.9607690010045918
58,0.4313184460611203,-0.6118537747472721
58,-0.4685161175474662,0.5008801783799961
58,-0.6239187819953986,0.8529950167416178
58,-0.4455136944431212,0.5252950799701198
59,-0.5300635598109886,0.6729997010488566
59,-0.6617861300358648,0.8455190883322802
59,0.4891910753520031,-0.7099506998813703
59,-0.4073812634500922,0.42816789414027984
59,-0.4184423657196641,0.542460756503548
59,-0.6025626182943377,0.7441167975833717
59,0.443160923524533,-0.6504461167873742
59,-0.630174569702927,0.7778413091607117
59,-0.5002993840961377,0.7054770263426982
59,-0.4601981014082969,0.5663228030752842
60,-0.47445295782554836,0.6809099224059459
60,-0.481429104655553,0.7709351612048372
60,-0.5219822217224688,0.5898633012518193
60,-0.6603124740799765,0.8573342220683342
60,-0.4802304000941784,0.6784392902394575
60,-0.5553741440320642,0.6493054118465406
60,-0.42653111321935305,0.5293904167396497
60,0.4387234836678495,-0.6456821791332441
60,-0.6800562154997634,0.9915107359071933
60,-0.6422592672582701,0.8251012675988507
61,-0.5185321415502501,0.7129059637057795
61,-0.6254375252578819,0.6847009754244783
61,-0.49025776179549163,0.7222179065157546
61,-0.6123564287044554,0.7700154938858972
61,-0.42281711550603374,0.46750211627404753
61,-0.5077297599308135,0.7943719839124922
61,-0.4928999828281062,0.6309993133434105
61,-0.6846661374730219,0.848256553129246
61,-0.5050583050917324,0.6714635357283975
61,-0.5904701650075567,0.7070293077988883
62,-0.41913447654057395,0.7036863499560365
62,-0.5496280539196168,0.7694766003707447
62,0.4964956224935222,-0.6490623280704456
62,-0.4008564344251445,0.5298132177803433
62,-0.4201945404213546,0.6392518478566477
62,-0.6219318837334308,0.796742706818741
62,-0.6116842695644028,0.8043700897028161
62,-0.5688437608688611,0.7286205860917125
62,-0.6410875596306567,0.8818721807666405
62,-0.6124434074922503,0.7280111887962265
63,-0.45143249670548613,0.5956858755861519
63,0.45276112514860745,-0.6167854931823828
63,-0.5404954511299882,0.722092501886651
63,-0.5231569522998392,0.6215882277212734
63,-0.42715565730312693,0.5550433097696976
63,-0.5142221238088437,0.7206315731712443
63,-0.4937945346212092,0.6462195692601628
63,-0.43911977828574406,0.6074573328405156
63,-0.6283565989015839,0.7962563519868616
63,-0.4646187489284037,0.5214053673997275
64,-0.5807353980934494,0.7103645971629855
64,-0.5505212957429633,0.685712653250721
64,1.2772013614471072,0.3010859841926995
64,-0.46577400843511885,0.6129261929356936
64,-0.474753902632768,0.7136271024421893
64,0.46239424308880034,-0.5929683605864831
64,-0.47263958499759234,0.6980585093352505
64,-0.5332466438052584,0.6586838493197824
64,0.5844373347645457,-0.7672219260413429
64,0.5654001855102262,-0.8339924865483014
