Bit_length,beta,gamma
54,-0.5967472300244938,0.8137501797661013
54,-0.4556278779169791,0.7000033637168113
54,0.42276468406500367,-0.5214966932338698
54,-0.3882286204741974,0.5660926388326487
54,0.5217822031195316,-0.7581874370662138
54,-0.4596130337975213,0.6269915693363026
55,-0.6701087806159288,0.8819526429124391
55,-0.5221208996458432,0.6728891244605378
55,-0.5220357131040105,0.6980353472716198
55,-0.5227560586833269,0.6179991984964747
55,-0.5129267563100088,0.6690479087204242
55,-0.5245455131662594,0.7195946784432035
55,-0.5193932559679771,0.6024873612207661
55,-0.589775920956429,0.7776091829879757
55,-0.6430441160664783,0.8463529132631231
55,-0.6359924401673762,0.8171204295901319
56,-0.5635107467422643,0.7157041308078069
56,-0.5158294363282507,0.6661443667423927
56,-0.4893695471235205,0.7129592167746096
56,-0.4353187327171876,0.5462604909544442
56,-0.5006828948042248,0.6764405271018816
56,-0.4837933591013442,0.8315495377713052
56,-0.47958326289831565,0.6346841264770255
56,-0.5475170324138442,0.8312498630172546
56,0.5909053607462464,-0.8118266672510184
56,-0.38672928558076125,0.49546683253108953
57,-0.5464786151746737,0.6443883139072284
57,-0.46855409484671845,0.5488235310118339
57,-0.5756888462651708,0.8571441780032893
57,-0.4763134206442849,0.8039079131816311
57,-0.6133204840666735,0.8372625421881635
57,-0.5461236119939021,0.7259948521275386
57,-0.5344276580529913,0.6842775238492879
57,-0.5699564721294441,0.9123208368542731
57,-0.4407890550995137,0.6492850464734627
57,-0.4880509848801635,0.7219884824123945
58,-0.5919790098267146,0.8776595642334444
58,0.47374875372164216,-0.7103674374296522
58,-0.5138310009743263,0.6813903880961316
58,-0.5536524622194862,0.7745800098222739
58,-0.6037485081930607,0.8456038763171108
58,0.5331169591489361,-0.6102423979005358
58,0.48499190755214805,-0.591512992568419
58,-0.47713360774995106,0.5739696651619111
58,-0.4596004074481336,0.4834887908475335
58,-0.593515734322268,0.8271283320118281
59,-0.5612106051868522,0.8946207769650278
59,-0.6281472124988079,0.8575986085443458
59,-0.5083801538809436,0.6761770287672323
59,-0.528529657851197,0.7398148223645883
59,-0.5756407862201367,0.8078083289596485
59,-0.5527802170630645,0.7227009508219968
59,0.5087309866997354,-0.7337032263627482
59,-0.6004210644539318,0.8007514343836271
59,-0.5830474300367083,0.7550052204518982
59,-0.525764325609096,0.6486552774554382
60,0.42166770764559014,-0.6016997985952954
60,0.5701479703194473,-0.8224465618335516
60,-0.5432633146706612,0.8304132503299123
60,0.4572657941722587,-0.5835407914150538
60,-0.5029932690221223,0.5984559598270088
60,-0.6118457571563742,0.8243744158561048
60,-0.5059523473229413,0.6086992731801928
60,-0.5183525467134227,0.6119975601135221
60,-0.5889354320832032,0.8012806864099411
60,0.40106457700573556,-0.5516270177446143
61,-0.6590931443953582,0.9181769359903357
61,0.500118238289794,-0.6722270124349676
61,-0.4353115422079451,0.6334362479785995
61,0.4813354988759696,-0.7439845520093051
61,-0.5143427144822197,0.6971929499153118
61,-0.5034810637579281,0.6580898425277055
61,-0.4204112681296987,0.5459368845293994
61,0.4459163224463536,-0.6443826963722492
61,0.4786059817231969,-0.7907853769371844
61,-0.5324687991740182,0.7483034952054969
62,-0.4808786139969483,0.6146011886708771
62,0.5511018728350232,-0.712437848639576
62,-0.4021497316673668,0.6108352899824506
62,0.4701675916508687,-0.7481470092142645
62,-0.5290386085720749,0.7175163067036118
62,-0.4906355341446915,0.8532029982065934
62,0.5097579791882871,-0.679935270526128
62,-0.513376124617341,0.7657841145654622
62,-0.4900747381608086,0.7205117776862415
62,-0.41807441910748866,0.5529738075768429
63,-0.5500592007057956,0.723290709567479
63,0.4919659076313696,-0.7179948472502226
63,0.42004201523934304,-0.5628010638803448
63,0.4556195061521183,-0.6185947179764255
63,0.5705089755157793,-0.840531785041736
63,-0.6319335252035628,0.8819809655531192
63,-0.4635181671677948,0.6177378383990684
63,-0.5697008446468577,0.8801185228510855
63,-0.6788201309053645,0.9209952136922552
63,-0.44319756935963794,0.6041926784605947
64,-0.5060772889918361,0.7128364659039699
64,-0.4829172154000598,0.6081398340828361
64,-0.47961143959237473,0.828690496833083
64,0.43325200850930745,-0.6104074296912749
64,-0.44045926368397603,0.6405954619933771
64,-0.43140109733039333,0.595352496445402
64,0.4446833571776136,-0.6825847119605084
64,-0.5772052252489854,0.8372438952024834
64,-0.5171023699754367,0.8339370686941179
64,-0.47292164573115625,0.6517552810368982
